household_key,Recency,Frequency,T,Gross_Sales,Net_Sales,avg_monetary,total_baskets,avg_basket_size,avg_transaction_value,distinct_stores,tenure_weeks,coupon_usage_rate,first_purchase_week,last_purchase_week,Cluster,predicted_purchases_6_months,predicted_clv_6_months
2229,1,20,61,363.82,325.45,15.4976,21,6.4286,15.4976,9,60,0.0,14,74,1,8.359,155.2996
2230,0,24,58,745.93,680.0,27.2,25,12.04,27.2,8,58,0.0,17,75,1,9.4485,296.7555
2231,0,68,72,2953.62,2570.05,37.2471,69,399.7681,37.2471,4,72,0.1739,3,75,1,18.2438,755.1727
2232,0,23,67,832.47,581.74,24.2392,24,683.625,24.2392,4,67,0.0833,8,75,1,9.0924,201.9981
2233,0,211,65,5986.03,5311.26,25.0531,212,2062.684,25.0531,6,65,0.0566,10,75,0,72.3776,1482.0881
2234,0,112,66,4926.65,4103.19,36.3114,113,2014.9823,36.3114,6,66,0.0973,9,75,0,44.8866,1870.9529
2235,0,51,59,2408.92,2068.11,39.7713,52,529.8077,39.7713,8,59,0.0192,16,75,1,19.1744,848.384
2236,1,197,58,2698.44,2336.17,11.7988,198,1030.7222,11.7988,6,57,0.0202,17,74,0,70.8756,726.8344
2237,0,111,65,3475.18,2625.04,23.4379,112,1491.8214,23.4379,4,65,0.2054,10,75,1,46.5301,1439.1523
2238,1,105,59,1380.74,1121.3,10.5783,106,7.3491,10.5783,11,58,0.0189,16,74,1,47.6891,404.5568
2239,4,34,62,1417.1901,1034.17,29.5477,35,539.7714,29.5477,2,58,0.1429,13,71,1,16.0094,408.8319
2240,0,148,70,3944.25,3226.41,21.6538,149,62.4362,21.6538,4,70,0.0537,5,75,0,85.1136,2774.6325
2241,3,52,67,1213.39,847.43,15.9892,53,211.1887,15.9892,7,64,0.0566,8,72,1,21.3298,423.7588
2242,0,90,64,782.43,558.87,6.1414,91,5.1648,6.1414,9,64,0.0,11,75,1,40.2874,226.2385
2243,0,25,61,2416.24,1973.48,75.9031,26,38.6923,75.9031,4,61,0.0385,14,75,1,8.5899,700.5663
2244,0,225,69,4024.84,2920.41,12.9222,226,135.5885,12.9222,15,69,0.0354,6,75,0,65.5432,880.3801
2245,0,89,63,2413.76,2081.45,23.1272,90,371.8,23.1272,10,63,0.0222,12,75,1,50.4087,586.8505
2246,10,4,65,321.35,285.54,57.108,5,20.6,57.108,3,55,0.0,10,65,1,1.3302,60.5599
2247,1,37,73,2351.42,1849.73,48.6771,38,23.9211,48.6771,3,72,0.0263,2,74,1,10.6949,514.0205
2248,5,15,68,603.33,518.02,32.3763,16,17.3125,32.3762,5,63,0.0,7,70,1,5.6906,168.5265
2249,31,2,63,181.51,148.0,49.3333,3,27.0,49.3333,3,32,0.0,12,44,2,0.8106,42.54
2250,2,48,60,1756.64,1139.03,23.2455,49,1496.551,23.2455,7,58,0.0612,15,73,1,17.3649,535.357
2251,11,16,70,1308.84,1012.83,59.5782,17,36.0,59.5782,2,59,0.0588,5,64,1,5.5912,307.385
2252,0,150,73,5725.08,3913.91,25.9199,151,2160.1258,25.9199,4,73,0.1325,2,75,0,68.3162,1359.3268
2253,1,22,65,369.72,282.42,12.2791,23,1568.6087,12.2791,9,64,0.0,10,74,1,7.4899,99.7497
2254,1,66,66,1170.4,990.37,14.7816,67,900.7313,14.7816,5,65,0.0,9,74,1,19.6753,268.0274
2255,5,17,65,489.12,387.47,21.5261,18,858.4444,21.5261,6,60,0.0,10,70,1,8.2107,169.9818
2256,5,19,59,942.1,820.06,41.003,20,2998.25,41.003,4,54,0.05,16,70,1,9.2392,352.1859
2257,0,55,73,520.55,496.41,8.8645,56,2.7143,8.8645,5,73,0.0,2,75,1,17.3028,268.6422
2258,1,36,70,1050.62,906.27,24.4938,37,11.0811,24.4938,5,69,0.0811,5,74,1,9.7443,136.3099
2260,0,106,67,6212.78,5545.46,51.8267,107,5516.7757,51.8267,4,67,0.0374,8,75,0,35.4427,1666.9324
2261,0,352,59,9338.65,8201.78,23.2345,353,1913.0793,23.2345,5,59,0.0227,16,75,0,153.4308,3561.6007
2262,0,113,68,1049.83,907.48,7.9604,114,189.4737,7.9604,11,68,0.0175,7,75,1,54.5496,357.2032
2263,0,388,73,4469.7,3618.0,9.3008,389,30.3342,9.3008,6,73,0.0026,2,75,0,112.3171,1308.1679
2264,0,205,58,11354.02,9744.97,47.3057,206,123.6942,47.3057,7,58,0.0437,17,75,0,90.3562,5238.0509
2265,64,2,66,77.44,71.99,23.9967,3,2390.0,23.9967,1,2,0.0,9,11,2,0.9018,21.383
2266,0,91,64,6138.52,5395.73,58.6492,92,1343.0978,58.6492,9,64,0.0,11,75,0,22.9615,1258.5619
2267,5,28,62,782.28,637.85,21.9948,29,209.2069,21.9948,4,57,0.0,13,70,1,14.4389,308.8145
2268,6,18,59,559.86,462.6,24.3474,19,813.3158,24.3474,2,53,0.0,16,69,1,6.2616,148.5125
2269,0,144,59,2204.01,1378.38,9.5061,145,7.6276,9.5061,4,59,0.0552,16,75,1,67.8142,632.1407
2270,0,236,63,3645.34,2648.11,11.1735,237,57.7342,11.1735,8,63,0.0211,12,75,0,102.3226,1090.8095
2271,1,37,58,293.16,139.6,3.6737,38,5.4211,3.6737,4,57,0.1053,17,74,1,20.6041,80.6243
2272,0,32,66,771.26,677.55,20.5318,33,9.0,20.5318,3,66,0.0606,9,75,1,14.0745,348.8495
2273,1,35,61,1188.52,1016.17,28.2269,36,15.5278,28.2269,6,60,0.0278,14,74,1,9.2731,192.4474
2274,0,40,70,4152.18,3356.66,81.8698,41,36.122,81.8698,5,70,0.0488,5,75,1,12.699,799.5021
2275,0,73,64,1137.23,852.01,11.5136,74,8.0135,11.5136,6,64,0.0811,11,75,1,30.4874,226.7195
2276,11,18,61,479.65,362.46,19.0768,19,14.7368,19.0768,7,50,0.0,14,64,1,7.3787,174.8049
2277,0,113,65,3490.1,2583.99,22.6666,114,17.7456,22.6666,5,65,0.0526,10,75,1,49.7305,1200.0188
2278,0,35,57,922.68,815.58,22.655,36,435.6944,22.655,3,57,0.0,18,75,1,18.6952,480.5658
2279,0,27,61,474.42,325.47,11.6239,28,9.4643,11.6239,3,61,0.0714,14,75,1,12.9974,105.6824
2280,0,159,67,8732.45,6422.46,40.1404,160,853.8688,40.1404,5,67,0.2375,8,75,0,59.1131,3707.3532
2281,0,44,62,1458.25,1154.97,25.666,45,14.7778,25.666,2,62,0.1556,13,75,1,12.7545,281.1361
2282,0,46,58,654.56,586.48,12.4783,47,7.8085,12.4783,3,58,0.1064,17,75,1,18.8252,244.9958
2283,0,5,67,663.4,567.71,94.6183,6,38.3333,94.6183,2,67,0.1667,8,75,1,2.1088,247.043
2284,0,174,59,11765.01,10217.46,58.3855,175,1046.9657,58.3855,10,59,0.0857,16,75,0,61.6532,2812.5521
2285,0,38,63,1006.54,843.87,21.6377,39,1645.8462,21.6377,4,63,0.0,12,75,1,17.793,335.8481
2286,5,19,66,787.97,700.83,35.0415,20,1219.55,35.0415,3,61,0.0,9,70,1,8.976,328.9433
2287,6,17,59,371.34,307.76,17.0978,18,9.8889,17.0978,4,53,0.0,16,69,1,7.684,268.3961
2288,0,144,63,1918.69,1532.6,10.5697,145,88.5172,10.5697,6,63,0.0483,12,75,1,32.2017,366.9743
2289,1,50,58,1341.48,957.91,18.7825,51,12.5098,18.7825,7,57,0.0392,17,74,1,17.3581,487.1513
2290,0,45,63,582.98,484.95,10.5424,46,234.1087,10.5424,1,63,0.0435,12,75,1,27.0818,385.9414
2291,1,36,64,294.85,256.5,6.9324,37,3.8378,6.9324,7,63,0.0,11,74,1,13.1106,99.6469
2292,0,41,66,507.27,405.38,9.6519,42,568.8571,9.6519,3,66,0.0238,9,75,1,10.8611,81.8625
2293,0,28,64,1521.03,1362.59,46.9859,29,1273.8276,46.9859,3,64,0.0,11,75,1,14.5628,891.8103
2294,0,166,68,7823.82,6774.24,40.5643,167,1778.982,40.5643,6,68,0.018,7,75,0,63.6404,1775.0938
2295,1,69,68,6804.34,5395.33,77.0761,70,876.2286,77.0761,2,67,0.0571,7,74,0,32.9069,3784.5999
2296,0,151,59,8909.57,7443.52,48.9705,152,26.9276,48.9705,5,59,0.0132,16,75,0,70.3323,3620.7993
2297,1,28,72,476.94,392.21,13.5245,29,6.8276,13.5245,4,71,0.0,3,74,1,11.0823,77.2691
2298,2,56,64,1773.52,1412.41,24.7791,57,14.4912,24.7791,4,62,0.0351,11,73,1,24.4631,556.7081
2299,1,48,58,1485.68,1253.52,25.582,49,17.5306,25.582,3,57,0.0612,17,74,1,24.7383,745.2563
2300,1,76,62,2841.7,2239.49,29.0843,77,179.6623,29.0843,6,61,0.0519,13,74,1,50.2586,1377.6358
2301,0,114,70,3785.0,3029.72,26.3454,115,946.3826,26.3454,13,70,0.0609,5,75,1,51.4187,1619.7809
2302,0,49,61,1324.88,967.64,19.3528,50,339.32,19.3528,6,61,0.06,14,75,1,15.2256,238.2466
2303,0,51,64,1740.8,1503.36,28.9108,52,218.1923,28.9108,4,64,0.0385,11,75,1,22.6548,472.5252
2304,1,86,63,233.69,189.36,2.1766,87,54.7011,2.1766,2,62,0.0115,12,74,1,44.5943,95.3456
2305,0,98,74,4734.57,3478.53,35.1367,99,378.2929,35.1367,6,74,0.2727,1,75,1,43.7959,1551.0334
2306,26,7,71,62.06,50.5,6.3125,8,5.625,6.3125,2,45,0.0,4,49,2,2.3537,13.6187
2307,2,131,73,4552.22,3574.94,27.0829,132,1581.5909,27.0829,6,71,0.053,2,73,0,58.899,2167.9746
2308,1,22,70,475.41,418.6,18.2,23,6.8696,18.2,2,69,0.0,5,74,1,9.8374,144.7578
2309,2,3,69,83.89,58.38,14.595,4,7.0,14.595,3,67,0.0,6,73,1,1.891,29.8468
2310,2,44,69,1069.21,853.04,18.9564,45,13.1333,18.9564,9,67,0.0444,6,73,1,14.2703,275.1492
2311,1,51,61,1731.96,1485.29,28.5633,52,2739.8462,28.5633,1,60,0.0,14,74,1,19.64,380.1295
2312,0,221,61,9974.83,8149.48,36.7094,222,19.3288,36.7094,3,61,0.0315,14,75,0,88.6026,2338.902
2313,7,5,59,51.66,39.41,6.5683,6,720.0,6.5683,2,52,0.0,16,68,1,1.9976,13.16
2314,0,63,60,3824.15,3182.38,49.7247,64,240.9062,49.7247,5,60,0.1875,15,75,1,22.8484,1864.3809
2315,57,1,57,141.79,121.61,60.805,2,15.5,60.805,1,0,0.0,18,18,2,0.2625,18.4488
2316,19,24,69,698.52,608.85,24.354,25,302.12,24.354,9,50,0.0,6,56,1,8.2904,131.1565
2317,0,108,73,10213.32,7880.6895,72.2999,109,1769.6972,72.2999,5,73,0.1651,2,75,0,41.4149,1375.8688
2318,0,353,68,10353.42,8536.04,24.1131,354,555.2203,24.1131,15,68,0.0198,7,75,0,122.2921,3541.9446
2319,1,100,73,814.14,638.85,6.3252,101,4.8614,6.3252,2,72,0.0,2,74,1,52.4512,323.8796
2320,1,16,66,281.37,250.0,14.7059,17,6.8235,14.7059,7,65,0.0,9,74,1,6.3199,123.6272
2321,6,4,68,142.53,127.2,25.44,5,9.6,25.44,1,62,0.2,7,69,1,1.98,40.4163
2322,0,231,65,18148.43,16253.741,70.0592,232,3941.2284,70.0592,7,65,0.0862,10,75,0,97.3596,7445.0509
2323,1,20,59,508.98,480.43,22.8776,21,5624.4286,22.8776,6,58,0.0,16,74,1,10.3976,293.9103
2324,0,101,74,1724.76,1308.55,12.8289,102,136.3431,12.8289,8,74,0.1275,1,75,1,37.5247,430.4516
2326,0,26,59,543.58,382.48,14.1659,27,11.1111,14.1659,8,59,0.037,16,75,1,15.0656,191.8529
2327,3,39,73,1226.03,847.78,21.1945,40,782.35,21.1945,1,70,0.075,2,72,1,14.0467,299.5987
2328,0,111,73,10311.37,9334.87,83.3471,112,599.9732,83.3471,5,73,0.0982,2,75,0,43.6582,4167.5114
2329,0,95,65,2636.83,2118.22,22.0648,96,504.9167,22.0648,11,65,0.0729,10,75,1,40.8887,898.9728
2330,3,58,65,4257.21,3650.94,61.8803,59,6711.3898,61.8803,3,62,0.2712,10,72,1,21.9002,1728.8231
2331,0,76,72,4450.86,3147.22,40.873,77,4107.974,40.873,5,72,0.2338,3,75,1,29.7599,1083.7105
2332,10,5,70,162.52,147.54,24.59,6,3489.3333,24.59,3,60,0.0,5,65,1,2.9035,51.2214
2333,14,8,67,67.11,20.26,2.2511,9,4.3333,2.2511,3,53,0.5556,8,61,1,2.941,10.8529
2334,0,259,73,8094.41,6808.66,26.1872,260,12.0731,26.1872,1,73,0.0269,2,75,0,100.3193,2258.5323
2335,0,19,66,895.78,677.59,33.8795,20,21.7,33.8795,2,66,0.05,9,75,1,9.6257,282.9121
2336,1,47,74,1706.09,1288.7,26.8479,48,22.1458,26.8479,4,73,0.0625,1,74,1,20.7434,547.8308
2337,0,1046,58,9871.09,8290.81,7.9186,1047,6.0239,7.9186,3,58,0.0134,17,75,0,469.9966,3784.7502
2338,3,49,57,1419.95,1195.56,23.9112,50,912.16,23.9112,5,54,0.1,18,72,1,13.8764,301.2269
2339,46,4,63,228.2,178.56,35.712,5,28.8,35.712,4,17,0.0,12,29,2,1.8305,65.087
2340,0,93,71,1782.3,1482.83,15.7748,94,1094.5851,15.7748,2,71,0.0106,4,75,1,21.8483,341.2429
2341,0,252,68,4733.02,3370.79,13.3233,253,76.502,13.3233,13,68,0.0395,7,75,0,129.2832,1799.4288
2342,0,139,60,4225.91,3487.22,24.9087,140,5741.2714,24.9087,6,60,0.1571,15,75,0,62.3099,860.8893
2343,0,167,58,3394.19,2765.57,16.4617,168,1578.6488,16.4617,15,58,0.0536,17,75,0,91.4308,2408.6885
2344,1,40,60,1988.72,1509.26,36.8112,41,772.9268,36.8112,5,59,0.2195,15,74,1,14.4719,513.4688
2345,1,75,71,2863.6199,2372.1099,31.212,76,389.7105,31.212,4,70,0.0132,4,74,1,20.1339,726.5894
2346,1,22,70,784.0,660.67,28.7248,23,14.6957,28.7248,2,69,0.0435,5,74,1,8.6089,175.2179
2347,1,49,62,1708.7,1327.62,26.5524,50,1448.62,26.5524,4,61,0.08,13,74,1,20.4108,481.7531
2348,37,53,61,169.97,111.85,2.0713,54,1.9444,2.0713,1,24,0.0,14,38,2,20.475,35.8486
2349,1,42,62,1349.57,1104.83,25.6937,43,1632.0233,25.6937,5,61,0.0698,13,74,1,17.9137,664.6368
2350,7,37,60,1461.0,1118.21,29.4266,38,1019.6053,29.4266,1,53,0.1053,15,68,1,27.8869,708.8208
2351,0,235,60,11331.32,8953.75,37.9396,236,3392.9025,37.9396,7,60,0.0551,15,75,0,120.3306,5517.9297
2352,0,27,74,1025.17,861.45,30.7661,28,14.0,30.7661,3,74,0.0,1,75,1,11.7021,305.9973
2353,3,10,70,313.57,238.77,21.7064,11,13.3636,21.7064,1,67,0.2727,5,72,1,4.3972,85.2362
2354,0,58,61,3584.05,3106.74,52.6566,59,4470.8814,52.6566,1,61,0.0,14,75,1,33.2335,1645.7676
2355,9,9,68,66.15,59.86,5.986,10,2.2,5.986,1,59,0.0,7,66,1,3.3128,27.3354
2356,0,91,72,2083.99,1426.29,15.5032,92,13.1196,15.5032,2,72,0.0326,3,75,1,21.7875,210.5917
2357,3,25,73,209.37,177.15,6.8135,26,280.2692,6.8135,6,70,0.0,2,72,1,8.5745,42.0469
2358,0,62,66,1792.6,1391.82,22.0924,63,8.6984,22.0924,2,66,0.0159,9,75,1,28.7295,390.0717
2359,0,128,58,2217.33,1785.68,13.8425,129,1079.0388,13.8425,5,58,0.0775,17,75,1,47.2628,498.4941
2360,0,257,67,7378.0,6277.96,24.3332,258,3273.4922,24.3332,1,67,0.0078,8,75,0,96.2748,1912.4654
2361,0,65,58,3571.21,3137.93,47.5444,66,19.7121,47.5444,3,58,0.0,17,75,1,25.373,805.7154
2362,1,36,74,470.71,369.34,9.9822,37,5.7838,9.9822,4,73,0.0,1,74,1,17.0808,141.9142
2363,1,32,64,598.47,514.44,15.5891,33,7.3636,15.5891,7,63,0.0,11,74,1,15.1022,142.2711
2364,0,85,62,5368.95,4520.75,52.5669,86,26.2326,52.5669,2,62,0.0233,13,75,0,40.6062,1654.925
2365,42,6,59,313.65,276.59,39.5129,7,18.8571,39.5129,5,17,0.1429,16,33,2,2.9941,159.7118
2366,1,118,59,3911.73,3185.08,26.7654,119,2489.437,26.7654,5,58,0.0924,16,74,1,51.614,1528.1313
2367,1,121,69,4084.68,3430.63,28.1199,122,137.1967,28.1199,3,68,0.0246,6,74,1,47.4317,1397.774
2368,1,20,63,1122.88,947.87,45.1367,21,24.5714,45.1367,2,62,0.0,12,74,1,6.5121,228.7565
2369,0,55,59,1991.48,1801.21,32.1645,56,3625.625,32.1645,7,59,0.0357,16,75,1,15.6521,342.9024
2370,0,117,61,3689.82,2148.2,18.2051,118,1982.1949,18.2051,6,61,0.3644,14,75,1,51.3884,703.6813
2371,0,79,74,1762.75,1569.3,19.6163,80,9.2125,19.6163,6,74,0.0,1,75,1,29.6149,574.6929
2372,0,37,58,1955.15,1599.69,42.0971,38,611.7105,42.0971,6,58,0.0526,17,75,1,21.1243,1104.8307
2373,0,94,58,2090.8,1456.89,15.3357,95,710.7263,15.3357,6,58,0.0526,17,75,1,57.6976,1108.7525
2374,0,59,73,4403.12,3471.26,57.8543,60,544.1667,57.8543,7,73,0.1667,2,75,1,28.7654,1948.3831
2375,0,62,74,1458.64,1203.46,19.1025,63,9.6508,19.1025,2,74,0.0159,1,75,1,17.8421,283.4374
2376,1,106,64,2073.3599,1714.54,16.0237,107,757.4206,16.0237,2,63,0.028,11,74,1,40.133,647.0386
2377,0,47,70,731.09,568.66,11.8471,48,277.5,11.8471,2,70,0.0,5,75,1,19.2174,210.0957
2378,0,95,68,4606.95,3591.87,37.4153,96,368.0312,37.4153,4,68,0.0729,7,75,1,60.2707,2144.4297
2379,2,45,63,892.39,716.91,15.585,46,1018.4565,15.585,5,61,0.0,12,73,1,24.9692,647.5753
2380,0,113,63,2834.74,1832.17,16.0717,114,2726.4298,16.0717,6,63,0.307,12,75,1,58.3366,603.5259
2381,0,65,60,1394.91,1009.77,15.2995,66,927.1667,15.2995,12,60,0.0606,15,75,1,26.0647,376.0539
2382,4,26,69,603.74,487.79,18.0663,27,532.8889,18.0663,3,65,0.0,6,71,1,8.2108,200.8247
2383,10,13,68,413.98,293.69,20.9779,14,12.8571,20.9779,3,58,0.0714,7,65,1,5.8201,84.6323
2384,11,17,69,791.27,654.06,36.3367,18,21.6111,36.3367,1,58,0.0,6,64,1,5.1401,159.0093
2385,0,279,61,5443.09,4788.82,17.1029,280,1068.9714,17.1029,5,61,0.0036,14,75,0,113.3802,1698.8989
2386,7,34,58,773.48,606.94,17.3411,35,122.2,17.3411,3,51,0.0286,17,68,1,14.8955,244.2801
2387,3,22,68,556.9,363.87,15.8204,23,12.6087,15.8204,2,65,0.2174,7,72,1,11.5677,122.796
2388,1,38,58,1075.39,909.73,23.3264,39,12.0769,23.3264,6,57,0.0513,17,74,1,15.8679,429.5368
2389,7,43,70,1102.61,803.47,18.2607,44,97.2727,18.2607,7,63,0.0,5,68,1,9.8056,211.5105
2390,0,35,71,802.93,691.19,19.1997,36,9.2778,19.1997,12,71,0.1111,4,75,1,14.1775,309.093
2391,1,46,71,546.73,322.11,6.8534,47,953.8723,6.8534,2,70,0.0638,4,74,1,14.6473,80.7538
2392,0,12,73,431.69,344.98,26.5369,13,17.4615,26.5369,4,73,0.0,2,75,1,4.3106,116.8901
2393,1,38,63,2598.27,2255.8699,57.8428,39,25.7692,57.8428,2,62,0.1026,12,74,1,15.4129,711.9986
2394,0,67,62,1336.4299,1290.97,18.9849,68,5535.6618,18.9849,6,62,0.0,13,75,1,26.6001,464.7078
2395,0,176,65,3922.57,3159.33,17.8493,177,13.1469,17.8493,5,65,0.0169,10,75,0,82.4557,2521.4582
2396,28,12,68,335.89,274.22,21.0938,13,12.3077,21.0938,3,40,0.0,7,47,2,3.3768,72.9537
2397,0,10,74,251.53,223.52,20.32,11,7.9091,20.32,4,74,0.0,1,75,1,3.1684,47.8436
2398,0,61,60,1625.9299,1306.99,21.0805,62,11.2097,21.0805,5,60,0.129,15,75,1,30.3087,668.3859
2399,10,7,72,152.26,132.62,16.5775,8,7.375,16.5775,1,62,0.0,3,65,1,2.2356,26.4332
2400,0,257,60,9697.29,6963.22,26.9892,258,2337.8721,26.9892,5,60,0.0698,15,75,0,80.7265,1614.4521
2401,0,40,69,435.44,381.09,9.2949,41,4.6585,9.2949,5,69,0.0244,6,75,1,17.2288,123.4413
2402,2,26,67,807.35,669.86,24.8096,27,11.963,24.8096,1,65,0.037,8,73,1,12.6306,280.4156
2403,14,6,58,63.43,54.2,7.7429,7,5.0,7.7429,1,44,0.0,17,61,1,2.6656,26.0869
2404,51,5,61,145.76,70.37,11.7283,6,10.6667,11.7283,2,10,0.0,14,24,2,1.4398,19.5133
2405,0,97,68,2081.04,1746.8,17.8245,98,1079.6633,17.8245,3,68,0.0102,7,75,1,42.7126,867.6744
2406,0,99,72,3187.75,2767.13,27.6713,100,1399.46,27.6713,8,72,0.05,3,75,1,25.6507,539.2813
2407,0,115,62,4427.79,2529.37,21.8049,116,1601.7759,21.8049,4,62,0.1207,13,75,1,51.2981,976.9742
2408,7,10,58,745.38,597.61,54.3282,11,22.1818,54.3282,3,51,0.0,17,68,1,3.7537,218.2824
2409,3,6,69,837.42,561.02,80.1457,7,66.8571,80.1457,1,66,0.2857,6,72,1,1.7928,122.7989
2410,2,45,69,1748.84,1421.98,30.9126,46,15.1739,30.9126,5,67,0.0217,6,73,1,15.5222,447.5744
2411,0,64,68,1770.61,1609.26,24.7578,65,9.9385,24.7578,2,68,0.0,7,75,1,23.5898,652.1618
2412,0,215,60,9560.48,6889.95,31.8979,216,22.8889,31.8979,6,60,0.0648,15,75,0,81.904,2394.4177
2413,1,9,73,253.33,225.56,22.556,10,11.9,22.556,3,72,0.0,2,74,1,3.606,86.0663
2414,7,4,72,163.78,129.52,25.904,5,20.8,25.904,1,65,0.0,3,68,1,1.3212,50.9625
2415,12,112,62,1550.98,1354.92,11.9904,113,6.2301,11.9904,2,50,0.0,13,63,1,57.1397,656.315
2416,0,71,68,2680.89,2264.44,31.4506,72,120.2778,31.4506,9,68,0.0278,7,75,1,28.7174,1212.8835
2417,14,7,72,188.38,154.98,19.3725,8,10.25,19.3725,1,58,0.0,3,61,1,2.1986,48.9856
2418,0,57,62,901.2,759.9,13.1017,58,7.7759,13.1017,1,62,0.0,13,75,1,20.1021,182.5012
2419,2,52,63,977.69,833.36,15.7238,53,327.1698,15.7238,8,61,0.0,12,73,1,15.4361,184.2599
2420,0,77,69,3303.58,2731.61,35.0206,78,600.7821,35.0206,2,69,0.0,6,75,1,30.7516,874.349
2421,0,50,68,6035.41,4785.5,93.8333,51,53.3333,93.8333,3,68,0.4314,7,75,1,17.8088,1349.5216
2422,11,4,71,368.07,322.02,64.404,5,2627.2,64.404,2,60,0.2,4,64,1,0.9114,57.3903
2423,6,46,64,2083.4,1589.35,33.816,47,360.2979,33.816,3,58,0.2553,11,69,1,16.7888,662.0274
2424,0,82,67,2997.3699,2622.02,31.5906,83,15.6386,31.5906,5,67,0.0,8,75,1,26.5735,1148.9061
2425,12,97,60,3700.46,3147.15,32.1138,98,3787.0306,32.1138,8,48,0.1224,15,63,1,57.6044,1998.0522
2426,0,71,59,1774.23,1501.74,20.8575,72,2144.9167,20.8575,3,59,0.0139,16,75,1,22.2576,415.29
2427,0,236,74,6182.67,4619.67,19.4923,237,1828.654,19.4923,5,74,0.1013,1,75,0,62.1526,719.8568
2428,1,14,65,273.88,254.67,16.978,15,5688.6,16.978,4,64,0.0,10,74,1,6.992,120.823
2429,0,51,72,1234.03,776.98,14.9419,52,13.4808,14.9419,3,72,0.0192,3,75,1,24.1578,363.297
2430,2,49,66,1659.0,1314.45,26.289,50,861.88,26.289,6,64,0.08,9,73,1,16.631,457.67
2431,3,30,64,808.58,676.07,21.8087,31,12.6774,21.8087,4,61,0.0,11,72,1,10.7402,396.574
2432,0,192,58,4263.75,3124.07,16.1869,193,624.0415,16.1869,11,58,0.0674,17,75,0,97.3581,2148.9774
2433,2,22,57,471.8,352.86,15.3417,23,11.0,15.3417,4,55,0.0,18,73,1,6.3007,117.6257
2434,8,17,62,672.28,498.4,27.6889,18,21.1667,27.6889,5,54,0.0,13,67,1,4.9133,106.9594
2435,0,26,72,2205.31,1429.1,52.9296,27,1315.9259,52.9296,3,72,0.037,3,75,1,8.8763,413.2672
2436,3,11,58,875.23,711.25,59.2708,12,31.75,59.2708,3,55,0.1667,17,72,1,6.7229,389.1374
2437,1,50,67,3084.46,2691.57,52.7759,51,23.098,52.7759,3,66,0.098,8,74,1,17.7837,773.1583
2438,0,94,59,1539.42,1367.91,14.3991,95,1934.3684,14.3991,13,59,0.0,16,75,1,42.2685,689.7458
2439,2,59,67,557.17,283.64,4.7273,60,6.2833,4.7273,4,65,0.0333,8,73,1,28.723,148.4548
2440,1,70,62,1028.76,878.06,12.367,71,6.8028,12.367,2,61,0.0282,13,74,1,44.7385,421.487
2441,0,71,69,819.04,511.9,7.1097,72,6.8472,7.1097,1,69,0.2917,6,75,1,23.8385,228.5979
2442,12,22,63,438.34,298.52,12.9791,23,7.4783,12.9791,1,51,0.0,12,63,1,9.0488,120.4886
2443,10,152,68,4029.19,3224.3,21.0739,153,2304.5621,21.0739,6,58,0.0654,7,65,0,83.67,1144.4139
2444,70,1,70,13.86,13.52,6.76,2,2.5,6.76,1,0,0.0,5,5,2,0.2739,1.8282
2445,0,173,70,4721.06,3051.6,17.5379,174,592.2586,17.5379,7,70,0.1149,5,75,0,78.918,1484.8588
2446,0,141,64,4990.12,4153.31,29.2487,142,4798.9366,29.2487,8,64,0.0704,11,75,0,46.7264,1742.9659
2447,0,99,62,6261.97,5406.9,54.069,100,18.89,54.069,5,62,0.01,13,75,0,42.3758,2105.8372
2448,0,138,73,7288.1895,5246.79,37.7467,139,45.2302,37.7467,4,73,0.5468,2,75,0,46.8226,2173.8381
2449,0,215,70,8079.06,7099.01,32.8658,216,97.7593,32.8658,6,70,0.0602,5,75,0,65.9329,2270.7265
2450,0,55,61,2061.65,1482.11,26.4662,56,3431.7679,26.4662,6,61,0.25,14,75,1,19.2582,366.882
2451,0,140,71,5648.34,4082.88,28.9566,141,509.227,28.9566,10,71,0.3121,4,75,0,54.1816,1101.4122
2452,0,107,69,1979.57,1676.35,15.5218,108,48.963,15.5218,10,69,0.0,6,75,1,49.2016,1011.1183
2453,2,65,60,2818.4,2394.92,36.2867,66,15.5455,36.2867,7,58,0.0606,15,73,1,27.4452,1342.9706
2454,0,21,62,252.88,224.95,10.225,22,6.5,10.225,6,62,0.0,13,75,1,8.9308,98.9951
2455,0,63,63,3599.33,3067.76,47.9338,64,20.6719,47.9338,6,63,0.0625,12,75,1,29.1464,2030.5844
2456,1,57,63,957.18,797.8,13.7552,58,9.2586,13.7552,2,62,0.0,12,74,1,19.3693,346.9771
2457,1,56,65,1080.44,802.7,14.0825,57,255.2105,14.0825,6,64,0.2281,10,74,1,25.9715,433.911
2458,1,39,72,716.65,627.27,15.6818,40,7.275,15.6818,6,71,0.0,3,74,1,16.591,207.1687
2459,0,873,69,17582.04,13877.97,15.8787,874,514.8307,15.8787,14,69,0.0515,6,75,0,553.7154,13554.6728
2460,0,17,62,586.37,520.82,28.9344,18,8.4444,28.9344,2,62,0.0,13,75,1,6.6125,218.7788
2461,13,12,70,552.2,426.58,32.8138,13,23.3846,32.8138,2,57,0.0,5,62,1,4.0669,121.1805
2462,0,124,67,7732.1895,6055.15,48.4412,125,25.408,48.4412,7,67,0.296,8,75,0,56.1192,2300.2241
